product_id,title,description,product_type,product_tags,product_collections,shopify_cdn_url,local_path
97557,black cutout detail ribbed top,navy blue ribbed top featuring chic cutout detail modern touch designed round neckline regular sleeve cropped fitted knit blend cotton recycled poly durable longlasting fit effortless style,Top,"{'Colour': 'Navy Blue', 'Print': 'Solid'}","bleed blue, midnight sapphire",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0917_cda778e7-3be3-44cb-b5ae-871399959f32_1600x.jpg?v=1744963037,D:\flickd\data_preprocessing\catalog_images.csv\97557.jpg
97558,embroidered cutout detail tee,grey relaxedfit tee statement cutout detail designed effortless style featuring round neckline regular sleeve casual knitted essential crafted cotton jersey ensuring sustainable ecofriendly look without compromising comfort,Top,"{'Colour': 'Grey', 'Print': 'Self Design'}",,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1832_1600x.jpg?v=1741084006,D:\flickd\data_preprocessing\catalog_images.csv\97558.jpg
97559,cutout detail embroidered tee,maroon relaxedfit tee statement cutout detail designed effortless style featuring round neckline regular sleeve casual knitted essential crafted cotton jersey ensuring sustainable ecofriendly look without compromising comfort,Top,"{'Colour': 'Maroon', 'Print': 'Self Design'}",,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1_VWWTS2504406302_58b4f52d-6078-473f-bc84-18fcce4cd35e.jpg?v=1745851427&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\97559.jpg
97561,pink cutout detail ribbed top,solid pink ribbed top featuring chic cutout detail modern touch designed round neckline regular sleeve cropped fitted knit blend cotton recycled poly durable longlasting fit effortless style,Top,"{'Colour': 'Pink', 'Print': 'Solid'}","pink bloom, pink snow",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF1151_512x.jpg?v=1740740470,D:\flickd\data_preprocessing\catalog_images.csv\97561.jpg
116103,truviscose top with pintuck lace ruffle sleeves,black top viscose combine elegant ruffledetailed bishop sleeve delicate lace insert pintuck detailing adding intricate texture mandarin collar buttonup front offer refined structured look crafted soft breathable viscose smooth flowing drape,Top,"{'Colour': 'White', 'Print': 'Solid'}","boho'scape, brunch ready, gothic boheme, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_9914_1600x.jpg?v=1744717871,D:\flickd\data_preprocessing\catalog_images.csv\116103.jpg
116104,truviscose top with pintuck lace ruffle sleeves,black top viscose combine elegant ruffledetailed bishop sleeve delicate lace insert pintuck detailing adding intricate texture mandarin collar buttonup front offer refined structured look crafted soft breathable viscose smooth flowing drape,Top,"{'Colour': 'Black', 'Print': 'Solid'}","boho'scape, brunch ready, crimson night, gothic boheme, midnight sapphire, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0527.jpg?v=1744717317,D:\flickd\data_preprocessing\catalog_images.csv\116104.jpg
116105,trucotton tier midi dress,forest green tiered midi dress feature cinched waist sleeveless design practical pocket crafted cotton dress sustainable ecofriendly,Dress,{'Colour': 'Green'},"brunch ready, celeb picks, celeb selects, cherry crush, cityscape, demure fall, denim & beyond, fiery red, fit and flare dress, green breeze, midi dresses, organic cotton dresses for women, party collection, posh + smocking, ruby glow styles, sustainable red dresses for women, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0463_1600x.jpg?v=1746531559,D:\flickd\data_preprocessing\catalog_images.csv\116105.jpg
116106,trucotton waist gathered dress,forest green elasticated waist midi dress feature puff sleeve practical pocket crafted cotton dress sustainable ecofriendly,Dress,"{'Colour': 'Green', 'Print': 'Solid'}","autumn pop, brunch ready, denim & beyond, fit and flare dress, green breeze, midi dresses, organic cotton dresses for women, pool party dresses, threads of freedom, vacation vibe, vintage bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_9385.jpg?v=1746530760,D:\flickd\data_preprocessing\catalog_images.csv\116106.jpg
116107,linen floral midi dress with gather detail,floral print midi dress made breathable linenviscose blend feature square neckline puff short sleeve delicate gathered detailing flattering fit flare silhouette lightweight stylish crafted sustainable approach,Dress,"{'Colour': 'White', 'Print': 'Solid'}","autumn pop, brunch ready, denim & beyond, fit and flare dress, midi dresses, organic cotton dresses for women, pink snow, pool party dresses, threads of freedom, vacation vibe, vintage bloom, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3333_1600x.jpg?v=1746528490,D:\flickd\data_preprocessing\catalog_images.csv\116107.jpg
118441,truviscose maxi dress strappy lace style,ethereal white maxi dress viscose crafted fitandflare silhouette effortless elegance delicate lace detailing bodice lace insert skirt add refined touch movement adjustable strap enhance comfort fit soft breathable drape ensures graceful wear,Dress,"{'Colour': 'White', 'Print': 'Solid'}","boho'scape, brunch ready, gothic boheme, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/119A0596_1600x.jpg?v=1744962493,D:\flickd\data_preprocessing\catalog_images.csv\118441.jpg
118442,trucotton front-pleated straight fit pant,black straight leg pleated trouser cotton corduroy highwaisted straightleg trouser feature front pleat added volume clean waistband button closure side pocket designed structured yet effortless silhouette,Trouser,"{'Colour': 'Black', 'Print': 'Solid'}","boho'scape, crimson night, midnight sapphire, office to off-duty",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8424_1600x.jpg?v=1748008924,D:\flickd\data_preprocessing\catalog_images.csv\118442.jpg
118443,trucotton buttoned fitted style waistcoat,button waistcoat cotton corduroy tailored sleeveless waistcoat feature vneckline button front closure asymmetrical hem designed structured yet contemporary silhouette,Jacket,"{'Colour': 'Grey', 'Print': 'Solid'}","boho'scape, office to off-duty",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8429_1600x.jpg?v=1748008753,D:\flickd\data_preprocessing\catalog_images.csv\118443.jpg
118444,trucotton printed skater dress,printed skater mini dress puff sleeve concealed zipper side back smocking crafted cotton dress sustainable ecofriendly,Dress,"{'Colour': 'White', 'Print': 'Floral'}","boho'scape, brunch ready, date collection, festive essentials, floral collection, pink snow, threads of freedom, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_7867.jpg?v=1747935542,D:\flickd\data_preprocessing\catalog_images.csv\118444.jpg
118445,linen midi ruffle dress,olive ruffle midi dress mock fabric button concealed zipper side back smocking crafted viscose linen dress sustainable ecofriendly,Dress,{'Print': 'Solid'},"autumn awaits, celeb picks, green breeze, kiss & tell, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8572_1600x.jpg?v=1747935808,D:\flickd\data_preprocessing\catalog_images.csv\118445.jpg
118446,linen gathered dress,rust gathered waist midi dress center front opening back smocking crafted viscose linen dress sustainable ecofriendly,Dress,"{'Colour': 'Rust', 'Print': 'Solid'}","brunch ready, mocha mousse, party wear, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8071_1600x.jpg?v=1747936236,D:\flickd\data_preprocessing\catalog_images.csv\118446.jpg
118447,trucotton back tie-up detail tier dress,vibrant aqua flowy tiered maxi dress fitted bodice flattering comfortable fit delicate tieup back detail add touch charm crafted trucotton dress sustainable ecofriendly,Dress,"{'Colour': 'Turquoise Blue', 'Print': 'Solid'}","brunch ready, fit and flare dress, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3462_1600x.jpg?v=1747903780,D:\flickd\data_preprocessing\catalog_images.csv\118447.jpg
118448,trucotton back tie-up detail tier dress,effortlessly romantic ravishing red flowy tiered maxi dress fitted bodice flattering comfortable fit delicate tieup back detail add touch charm crafted trucotton dress sustainable ecofriendly,Dress,"{'Colour': 'Red', 'Print': 'Solid'}","brunch ready, crimson night, date ready, party wear, red velvet, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3512_512x.jpg?v=1747901347,D:\flickd\data_preprocessing\catalog_images.csv\118448.jpg
118449,trucotton flare dress with bow detail,playful take utility chic khaki fit flare mini dress detachable bow feature short puff sleeve designed pleated yoke panel waist crafted trucotton dress sustainable ecofriendly,Dress,"{'Colour': 'Khaki', 'Print': 'Solid'}","bows, brunch ready, dainty dresses, date ready, fit and flare dress, mini dresses, the date, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF0490.jpg?v=1747900592,D:\flickd\data_preprocessing\catalog_images.csv\118449.jpg
118450,trucotton side popper tab detail aqua top,airy aqua top blending fluidity structure featuring popper tab side pull adjustable styling lightweight easy wear perfect polished yet relaxed look top sustainable ecofriendly fresh update everyday dressing feature soft puff sleeve,Top,"{'Colour': 'Turquoise Blue', 'Print': 'Solid'}","brunch ready, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_9801_1600x.jpg?v=1747900186,D:\flickd\data_preprocessing\catalog_images.csv\118450.jpg
118451,trucotton flare dress with bow detail,playful take utility chic aqua fit flare mini dress detachable bow feature short puff sleeve designed pleated yoke panel waist crafted trucotton dress sustainable ecofriendly,Dress,"{'Colour': 'Turquoise Blue', 'Print': 'Solid'}","bows, brunch ready, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSCF3428_1600x.jpg?v=1747904118,D:\flickd\data_preprocessing\catalog_images.csv\118451.jpg
118452,trucotton pleated popper crop top,structured yet playful black crop top feature shirt collar popper detail placket pleat detailing along shoulder bold sculpted silhouette crafted trucotton top sustainable ecofriendly,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, midnight sapphire, office to off-duty, office wear, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8471_1600x.jpg?v=1747923503,D:\flickd\data_preprocessing\catalog_images.csv\118452.jpg
118453,top trucotton peter pan collar blouse,vintageinspired softspoken blouse feature peter pan collar lace detailing cut breathable cotton poplin lends quiet charm ensemble,Top,"{'Colour': 'Olive', 'Print': 'Solid'}","brunch ready, floral collection, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8226_1600x.jpg?v=1747930130,D:\flickd\data_preprocessing\catalog_images.csv\118453.jpg
118454,skirt trutencel flared skirt with pockets,movement bloomthis floral flared skirt brings print practicality together side seam pocket soft drape tencel twill built breezy sophistication,Skirt,"{'Colour': 'Off White', 'Print': 'Floral'}","brunch ready, pink snow, vacation vibe, vacation wear, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8191_1600x.jpg?v=1747929497,D:\flickd\data_preprocessing\catalog_images.csv\118454.jpg
118455,trucotton square neck puff midi dress,elevated classic fitandflare midi dress pair square neckline voluminous puff sleeve charming tieback detail crafted crisp cotton poplin feature side seam pocket airy comfort sunlit stroll,Dress,"{'Colour': 'Green', 'Print': 'Solid'}","brunch ready, fit and flare dress, green breeze, midi dresses, vacation vibe, vacation wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8304_512x.jpg?v=1747930383,D:\flickd\data_preprocessing\catalog_images.csv\118455.jpg
118456,truviscose puff sleeve mini dress,playful twist classic printed mini dress feature puff sleeve fabriccovered mock button without risk gaping smocked back waist flattering fit made breathable viscose side zip easy wear,Dress,"{'Colour': 'White', 'Print': 'Floral'}","brunch ready, mini dresses, pink snow, vacation vibe, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8679.jpg?v=1747928798,D:\flickd\data_preprocessing\catalog_images.csv\118456.jpg
118457,shirt truviscose floral puff sleeve shirt,airy feminine floral printed shirt feature subtle puff sleeve fabriccovered button closure crafted soft viscose goto effortless style,Shirt,"{'Colour': 'White', 'Print': 'Floral'}","brunch ready, pink snow, the classic edit, vacation vibe, vacation wear, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8739.jpg?v=1747934083,D:\flickd\data_preprocessing\catalog_images.csv\118457.jpg
118458,truviscose floral tiered cut out dress,bold flowing floral tiered dress feature asymmetric neckline waist cutout mock tie detail crafted viscose breezy refined finish thats perfect sunsoaked moment,Dress,"{'Colour': 'White', 'Print': 'Floral'}","brunch ready, midi dresses, pink snow, vacation vibe, vacation wear, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8449.jpg?v=1747933723,D:\flickd\data_preprocessing\catalog_images.csv\118458.jpg
118459,trutencel volume sleeve midi dress,graceful ode femininity printed midi dress feature sweetheart neckline statement legomutton sleeve crafted breathable tencel twill flow gently every step side pocket add practicality romantic silhouette,Dress,"{'Colour': 'Off White', 'Print': 'Floral'}","brunch ready, midi dresses, pink snow, vacation vibe, vacation wear, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/DSC_8611_1600x.jpg?v=1747928510,D:\flickd\data_preprocessing\catalog_images.csv\118459.jpg
